post_type,caption,like_count,comment_count,date,time,engagement_rate
Video,"['pens', 'tv', 'promosi', 'pantai', 'joko', 'mursodo', 'video', 'cinematic', 'hasil', 'kolaborasi', 'departemen', 'teknologi', 'multimedia', 'kreatif', 'dtmk', 'dinas', 'pariwisata', 'budaya', 'kabupaten', 'lamongan', 'disparbud', 'kab', 'lamongan', 'giat', 'abdi', 'masyarakat', 'rupa', 'inisiasi', 'pens', 'produk', 'inovasi', 'masyarakat', 'luas', 'rangkai', 'giat', 'disparbud', 'kab', 'lamongan', 'rabu', 'video', 'lengkap', 'lihat', 'channel', 'youtube', 'pens', 'tv', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'pengmasdtmk']",190,0,2022-11-17,17:57:14,0.6068736425194838
Video,"['penstv', 'politeknik', 'elektronika', 'negeri', 'pens', 'gelar', 'rapat', 'senat', 'buka', 'rangka', 'kukuh', 'guru', 'bidang', 'ilmu', 'energi', 'departemen', 'teknik', 'elektro', 'prof', 'novie', 'ayub', 'windarko', 'st', 'mt', 'phd', 'acara', 'sukses', 'selenggara', 'ruang', 'auditorium', 'lt', 'gedung', 'pascasarjana', 'pens', 'jumat', 'acara', 'kukuh', 'guru', 'hadir', 'keluarga', 'ketua', 'senat', 'pens', 'anggota', 'jajar', 'direksi', 'pens', 'dosen', 'mahasiswa', 'video', 'lengkap', 'lihat', 'channel', 'youtube', 'pens', 'tv', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",298,0,2022-11-17,15:08:51,0.9518333972147694
Video,"['penstv', 'kamis', 'pens', 'selenggara', 'upacara', 'bendera', 'rangka', 'pahlawan', 'nasional', 'upacara', 'lapang', 'merah', 'gedung', 'd', 'pens', 'hadir', 'jajar', 'direksi', 'dosen', 'staf', 'pens', 'usung', 'tema', 'pahlawan', 'teladan', 'upacara', 'bendera', 'tuju', 'kenang', 'hormat', 'juang', 'pahlawan', 'tahan', 'merdeka', 'bangsa', 'indonesia', 'video', 'lengkap', 'lihat', 'channel', 'youtube', 'pens', 'tv', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'haripahlawan']",209,0,2022-11-16,14:34:22,0.6675610067714323
Image,"['tanggal', 'november', 'unesco', 'resmi', 'angklung', 'indonesia', 'waris', 'budaya', 'dunia', 'indonesia', 'angklung', 'rupa', 'identitas', 'budaya', 'masyarakat', 'jawa', 'barat', 'banten', 'seni', 'musik', 'kandung', 'nilainilai', 'dasar', 'kerjasama', 'hormat', 'harmonis', 'sosial', 'angklung', 'salah', 'waris', 'budaya', 'dunia', 'sadar', 'tumbuh', 'cinta', 'bangga', 'budaya', 'bangsa', 'indonesia', 'terutamaangklung', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesiahariangklungsedunia', 'hariangklungsedunia']",151,0,2022-11-16,09:56:16,0.4823048422128529
Carousel,"['malang', 'eepis', 'bidikmisi', 'organization', 'ebio', 'selenggara', 'bidikmisi', 'management', 'training', 'bimatra', 'lawang', 'adventure', 'camp', 'malang', 'giat', 'mahasiswa', 'kipk', 'langsung', 'jumat', 'usung', 'tema', 'bidikmisi', 'karakter', 'integritas', 'giat', 'tuju', 'kembang', 'potensi', 'mahasiswa', 'kipk', 'pens', 'prestasi', 'manfaat', 'masyarakat', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",546,0,2022-11-15,15:37:40,1.7439632042928324
Carousel,"['hentihenti', 'prestasi', 'pens', 'tampil', 'juara', 'vocational', 'academic', 'competition', 'helat', 'universitas', 'warmadewa', 'bal', 'tim', 'program', 'studi', 'sistem', 'bangkit', 'energi', 'tim', 'royus', 'tim', 'hfc', 'hasil', 'bawa', 'pulang', 'juara', 'harap', 'kategori', 'proposal', 'bisnis', 'awarding', 'sabtu', 'bimbing', 'hendrik', 'elvian', 'gayuh', 'prasetya', 'st', 'mt', 'tim', 'sukses', 'selesai', 'rangkai', 'kompetisi', 'helat', 'daring', 'zoom', 'video', 'conference', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",811,4,2022-11-15,11:27:19,2.603168519228312
Carousel,"['mojokerto', 'salah', 'program', 'kerja', 'badan', 'eksekutif', 'mahasiswa', 'bem', 'pens', 'pens', 'goes', 'to', 'village', 'pgtv', 'langsung', 'mahasiswa', 'pens', 'volunteer', 'ambil', 'titik', 'lokasi', 'dusun', 'kesiman', 'desa', 'rejosari', 'camat', 'jatirejo', 'kabupaten', 'mojokerto', 'pgtv', 'kali', 'helat', 'enam', 'hitung', 'senin', 'sabtu', 'giat', 'daya', 'sukses', 'antusias', 'masyarakat', 'dusun', 'kesiman', 'selesai', 'lancar', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",436,0,2022-11-15,08:37:42,1.3926153059920787
Carousel,"['halo', 'kawanpens', 'senin', 'november', 'presiden', 'joko', 'widodo', 'anugerah', 'gelar', 'pahlawan', 'nasional', 'tokoh', 'daerah', 'jasa', 'bangsa', 'negara', 'prosesi', 'laku', 'istana', 'negara', 'jakarta', 'tau', 'profil', 'tokoh', 'yuk', 'simak', 'postingan', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'pahlawannasional']",343,0,2022-11-13,08:57:08,1.095566628337805
Carousel,"['gresik', 'pahlawan', 'program', 'studi', 'sistem', 'bangkit', 'energi', 'spe', 'selenggara', 'abdi', 'masyarakat', 'kamis', 'program', 'pengbdian', 'masyarakat', 'prodi', 'spe', 'bantu', 'masyarakat', 'desa', 'sumengko', 'camat', 'duduksampeyan', 'kabupaten', 'gresik', 'jawa', 'timur', 'olah', 'minyak', 'jelantah', 'produk', 'milik', 'nilai', 'ekonomis', 'alat', 'nama', 'mesin', 'murni', 'olah', 'minyak', 'jelantah', 'biodiesel', 'sabun', 'cair', 'sabun', 'padat', 'lilin', 'harum', 'ruang', 'dosen', 'prodi', 'spe', 'rifah', 'amalia', 'st', 'mt', 'mahasiswa', 'spe', 'demonstrasi', 'sabun', 'cuci', 'tangan', 'lilin', 'berita', 'lengkap', 'baca', 'website', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",698,4,2022-11-12,13:01:55,2.2422384055193563
Image,"['selamat', 'ayah', 'nasional', 'doa', 'panjat', 'tuhan', 'yme', 'satusatunya', 'sosok', 'ayah', 'moga', 'bangga', 'orang', 'ayah', 'pahlawan', 'anak', 'lakilaki', 'cinta', 'anak', 'perempuan', 'pria', 'ayah', 'butuh', 'orang', 'istimewa', 'ayah', 'orang', 'cinta', 'katakata', 'orang', 'lihat', 'tegar', 'kuat', 'orang', 'erti', 'orang', 'erti', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'hariayahnasional', 'hariayah']",352,3,2022-11-12,09:53:55,1.1338954899706144
Carousel,"['rangkai', 'giat', 'latih', 'terampil', 'manajemen', 'mahasiswa', 'pra', 'tingkat', 'dasar', 'lkmm', 'pratd', 'hasil', 'helat', 'tatap', 'muka', 'pandu', 'pens', 'langsung', 'individu', 'antardepartemen', 'giat', 'gelombang', 'masuk', 'kampus', 'lamongan', 'sumenep', 'lkmm', 'pratd', 'jalan', 'jumat', 'minggu', 'titik', 'lokasi', 'utama', 'kampus', 'pens', 'hall', 'gedung', 'd', 'giat', 'wajib', 'mahasiswa', 'sukses', 'jalan', 'lancar', 'jeda', 'uji', 'semester', 'uts', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",794,5,2022-11-11,13:02:37,2.552063370384566
Carousel,"['it', 'motion', 'x', 'himit', 'fest', 'halo', 'sobat', 'pens', 'are', 'you', 'ready', 'for', 'it', 'motion', 'back', 'from', 'extinction', 'by', 'making', 'new', 'innovations', 'acara', 'laksana', 'minggu', 'november', 'selesai', 'lapang', 'merah', 'pens', 'guest', 'star', 'dj', 'andreanz', 'maretha', 'primadani', 'htm', 'k', 'buka', 'warga', 'pens', 'sistem', 'bayar', 'intiketitmotion', 'stay', 'tuned', 'himitfest', 'yuk', 'tunggu', 'lupa', 'pacar', 'ayo', 'ngambyar', 'it', 'motion', 'contact', 'person', 'wame', 'naufal', 'wame', 'evan', 'himitpens', 'forzainformatika', 'kabinetnawasena', 'itmotionxhimitfest']",433,3,2022-11-10,21:51:36,1.3926153059920787
Carousel,"['kamis', 'pens', 'selenggara', 'upacara', 'bendera', 'rangka', 'pahlawan', 'nasional', 'upacara', 'lapang', 'merah', 'gedung', 'd', 'pens', 'hadir', 'jajar', 'direksi', 'dosen', 'staf', 'pens', 'usung', 'tema', 'pahlawan', 'teladan', 'upacara', 'bendera', 'tuju', 'kenang', 'hormat', 'juang', 'pahlawan', 'tahan', 'merdeka', 'bangsa', 'indonesia', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'haripahlawan', 'pahlawankuteladanku']",490,0,2022-11-10,13:25:56,1.5650951833397215
Image,"['pahlawan', 'november', 'tuju', 'kenang', 'jasa', 'juang', 'pahlawan', 'tahan', 'bela', 'tanah', 'air', 'tema', 'pahlawan', 'pahlawan', 'teladan', 'tema', 'angkat', 'harap', 'juang', 'korban', 'pahlawan', 'inspirasi', 'motivasi', 'bangun', 'isi', 'merdeka', 'selamat', 'pahlawan', 'nasional', 'mari', 'generasi', 'juang', 'bangsa', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'haripahlawannasional']",177,0,2022-11-10,08:54:48,0.5653507090839403
Carousel,"['sesuai', 'arah', 'menteri', 'didik', 'budaya', 'riset', 'teknologi', 'kena', 'merdeka', 'ajar', 'bentuk', 'buah', 'program', 'nama', 'indonesian', 'international', 'student', 'mobility', 'awards', 'edisi', 'vokasi', 'iismavo', 'program', 'mahasiswa', 'vokasi', 'indonesia', 'timba', 'alam', 'ajar', 'negara', 'dunia', 'salah', 'inggris', 'mahasiswa', 'politeknik', 'elektronika', 'negeri', 'pens', 'hasil', 'pilih', 'berangkat', 'inggris', 'laku', 'studi', 'coventry', 'university', 'september', 'simak', 'lengkap', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'iismavo']",1582,3,2022-11-09,13:57:30,5.0626038073335895
Carousel,"['open', 'recruitment', 'hi', 'pens', 'students', 'recruitment', 'of', 'picopens', 'pico', 'volunteers', 'batch', 'is', 'now', 'open', 'dont', 'miss', 'the', 'chance', 'to', 'explore', 'the', 'world', 'by', 'being', 'volunteers', 'at', 'pens', 'international', 'cooperation', 'office', 'requirements', 'active', 'students', 'dd', 'of', 'pens', 'd', 'fill', 'your', 'identity', 'and', 'application', 'form', 'application', 'form', 'can', 'be', 'downloaded', 'at', 'and', 'google', 'form', 'can', 'be', 'accessed', 'at', 'submit', 'creative', 'cv', 'submit', 'academic', 'transcript', 'submit', 'etefletoefltoeicielts', 'certificate', 'posting', 'video', 'on', 'instagram', 'the', 'rules', 'of', 'video', 'can', 'be', 'seen', 'on', 'the', 'next', 'slide', 'deadline', 'november', 'th', 'wib', 'if', 'you', 'are', 'interested', 'to', 'be', 'part', 'of', 'pico', 'volunteers', 'batch', 'please', 'prepare', 'the', 'requirements', 'and', 'send', 'us', 'your', 'application', 'fighting', 'peeps', 'pico', 'internationaloffice', 'letsexploretheworld']",163,0,2022-11-08,09:50:17,0.5206337038456624
Carousel,"['delegasi', 'pens', 'hasil', 'toreh', 'prestasi', 'best', 'technological', 'achivement', 'kategori', 'lomba', 'indie', 'game', 'ignite', 'igi', 'giat', 'compfest', 'prestasi', 'raih', 'tim', 'i', 'hate', 'naming', 'things', 'sarjana', 'terap', 'teknologi', 'game', 'pens', 'anggota', 'bunga', 'adinda', 'anrio', 'imam', 'rafifqi', 'muhammad', 'aldo', 'izzulhaq', 'giat', 'selenggara', 'fakultas', 'ilmu', 'komputer', 'universitas', 'indonesia', 'ui', 'malam', 'penganugrahan', 'gedung', 'menteri', 'industri', 'letak', 'jalan', 'jenderal', 'gatot', 'subroto', 'jakarta', 'minggu', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",918,6,2022-11-05,16:49:02,2.951322345726332
Image,"['cinta', 'puspa', 'satwa', 'cinta', 'puspa', 'satwa', 'tanggal', 'november', 'menteri', 'lingkung', 'hidup', 'hutan', 'klhk', 'angkat', 'tema', 'potensi', 'plasma', 'nutfah', 'puspa', 'satwa', 'indonesia', 'tuju', 'cinta', 'puspa', 'satwa', 'upaya', 'tingkat', 'peduli', 'masyarakat', 'hadap', 'lestari', 'puspa', 'satwa', 'nasional', 'selamat', 'cinta', 'puspa', 'satwa', 'nasional', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'haricintapuspadansatwanasional']",144,0,2022-11-05,15:25:22,0.459946339593714
Carousel,"['exploring', 'problems', 'and', 'millenial', 'strategies', 'to', 'embrace', 'their', 'quarter', 'life', 'crisis', 'rupa', 'tema', 'seminar', 'helat', 'badan', 'eksekutif', 'mahasiswa', 'bem', 'pens', 'giat', 'langsung', 'jumat', 'cafetaria', 'lt', 'gedung', 'pascasarjana', 'undang', 'meutia', 'ananda', 'spsi', 'mpsi', 'bicara', 'seminar', 'sehat', 'mental', 'buka', 'mahasiswa', 'pens', 'sukses', 'jalan', 'lancar', 'selesai', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",680,0,2022-11-05,09:16:41,2.171968825859205
Carousel,"['halo', 'mahasiswa', 'pens', 'remaja', 'mahasiswa', 'rupa', 'transisi', 'pasuk', 'dewasa', 'ganggu', 'emosional', 'alami', 'mahasiswa', 'bantu', 'pens', 'buka', 'konsultasi', 'online', 'mahasiswa', 'pens', 'layan', 'rancang', 'khusus', 'mahasiswa', 'alami', 'sulit', 'hadap', 'kait', 'kuliah', 'konsultasi', 'online', 'mahasiswa', 'harap', 'mahasiswa', 'pens', 'tanggap', 'alami', 'yuk', 'daftar', 'konsultasi', 'selesai']",657,3,2022-11-04,13:34:48,2.1080873898045227
Video,"['inkubator', 'bisnis', 'pens', 'pens', 'sky', 'venture', 'helat', 'business', 'matching', 'bentuk', 'upaya', 'kembang', 'bisnis', 'startup', 'naung', 'kenal', 'tenant', 'calon', 'investor', 'giat', 'sukses', 'selenggara', 'kamis', 'gedung', 'dyandra', 'convention', 'center', 'giat', 'tema', 'sincerely', 'build', 'business', 'through', 'mutual', 'benefit', 'collaboration', 'and', 'investment', 'tenant', 'bina', 'pens', 'sky', 'venture', 'industri', 'wakil', 'dinas', 'hubung', 'kota', 'inkubator', 'bisnis', 'guru']",286,1,2022-11-03,12:13:58,0.916698607384694
Carousel,"['pens', 'sky', 'venture', 'pensskyventure', 'present', 'workshop', 'hki', 'legalitas', 'narasumber', 'lukman', 'i', 'marpaung', 'cofounder', 'legalhub', 'indonesia', 'selasa', 'november', 'wib', 'selesai', 'r', 'innovation', 'start', 'up', 'lt', 'gedung', 'pascasarjana', 'acara', 'mahasiswa', 'pens', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'startup', 'legalitas', 'hki']",206,1,2022-11-03,08:51:13,0.6611728631659639
Carousel,"['mahasiswa', 'pens', 'bosanbosan', 'prestasi', 'invention', 'selenggara', 'universitas', 'udayana', 'mahasiswa', 'teknik', 'informatika', 'pens', 'tim', 'eepis', 'dev', 'hasil', 'duduk', 'juara', 'kategori', 'desain', 'website', 'laksana', 'daring', 'awarding', 'kompetisi', 'langsung', 'minggu', 'golong', 'mahasiswa', 'anggota', 'tim', 'eepis', 'dev', 'sukses', 'bukti', 'kualitas', 'prestasi', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",1112,13,2022-11-02,08:05:52,3.593330778075891
Carousel,"['mahasiswa', 'politeknik', 'elektronika', 'negeri', 'pens', 'hasil', 'mahasiswa', 'pens', 'alam', 'magang', 'inggris', 'nyata', 'lolos', 'program', 'indonesian', 'international', 'student', 'mobility', 'awards', 'edisi', 'vokasi', 'iismavo', 'dibyo', 'widodo', 'mahasiswa', 'jurus', 'sarjana', 'terap', 'teknik', 'telekomunikasi', 'rayhan', 'munir', 'wibowo', 'mahasiswa', 'jurus', 'd', 'teknik', 'informatika', 'dibyo', 'magang', 'malone', 'group', 'usaha', 'konsultan', 'engineering', 'klien', 'skala', 'internasional', 'rayhan', 'unipart', 'logistics', 'usaha', 'logistik', 'manufaktur', 'otomotif', 'international', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'iismavo']",1593,11,2022-11-01,19:40:40,5.123291171585538
Carousel,"['sumpah', 'pemuda', 'oktober', 'politeknik', 'elektronika', 'negeri', 'gelar', 'rapat', 'senat', 'buka', 'rangka', 'kukuh', 'guru', 'guru', 'prof', 'novie', 'ayub', 'windarko', 'st', 'mt', 'phd', 'yuk', 'sobatpens', 'simak', 'kenal', 'beliau', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'gurubesar', 'profesor']",1275,4,2022-10-29,18:07:02,4.085217835696946
Image,"['selamat', 'sukses', 'capai', 'kirana', 'hanifati', 'juara', 'lomba', 'produk', 'metaverse', 'tema', 'merdeka', 'ajar', 'metaverse', 'metaversitas', 'kategori', 'karya', 'visualsimulasi', 'ajar', 'direktorat', 'jenderal', 'didik', 'riset', 'teknologi', 'menteri', 'didik', 'riset', 'teknologi', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'kampustradisijuara']",710,3,2022-10-29,12:18:51,2.277373195349431
Carousel,"['prof', 'novie', 'ayub', 'windarko', 'st', 'mt', 'phd', 'kerap', 'sapa', 'prof', 'ayub', 'resmi', 'guru', 'pens', 'rapat', 'senat', 'buka', 'ruang', 'auditorium', 'lt', 'gedung', 'pascasarjana', 'rangkai', 'giat', 'laksana', 'jumat', 'rapat', 'hadir', 'langsung', 'keluarga', 'guru', 'kolega', 'warga', 'pens', 'jajar', 'direksi', 'dosen', 'staff', 'mahasiswa', 'penuh', 'apresiasi', 'prof', 'ayub', 'capai', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",673,1,2022-10-28,20:32:58,2.152804395042801
Carousel,"['rangka', 'sumpahpemuda', 'pens', 'gelar', 'upacara', 'bendera', 'laksana', 'lapang', 'merah', 'gedung', 'd', 'pens', 'upacara', 'gelar', 'jumat', 'mahasiswa', 'civitas', 'akademika', 'pens', 'sumpah', 'pemuda', 'perintah', 'indonesia', 'usung', 'tema', 'bangun', 'bangsa', 'upacara', 'laksana', 'wujud', 'hormat', 'pahlawan', 'gugur', 'juang', 'bangsa', 'indonesia', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",630,0,2022-10-28,18:25:25,2.012265235722499
Carousel,"['program', 'studi', 'sains', 'data', 'terap', 'himpun', 'mahasiswa', 'teknik', 'informatika', 'sains', 'data', 'terap', 'departemen', 'teknik', 'informatika', 'komputer', 'politeknik', 'elektronika', 'negeri', 'proudly', 'present', 'online', 'guest', 'lecture', 'series', 'tema', 'working', 'in', 'data', 'fields', 'narasumber', 'mochamad', 'fajar', 'ramadhan', 'data', 'warehouse', 'engineer', 'usaha', 'ewallet', 'moderator', 'eva', 'dwi', 'lestari', 'mahasiswa', 'it', 'pens', 'giat', 'selenggara', 'sabtu', 'oktober', 'wib', 'zoom', 'meeting', 'link', 'conference', 'meeting', 'id', 'passcode', 'tijoss', 'link', 'virtual', 'background', 'fasilitas', 'materi', 'seminar', 'ecertificate', 'useful', 'knowledge', 'relasi', 'gratis', 'buka']",203,0,2022-10-28,14:24:28,0.6483965759550274
Image,"['sikap', 'sumpah', 'pemuda', 'tuang', 'bunyi', 'ikrar', 'sumpah', 'pemuda', 'bahasa', 'indonesia', 'jaga', 'utuh', 'bangsa', 'sikap', 'toleransi', 'individu', 'mahasiswa', 'bukti', 'peka', 'hadap', 'bantu', 'solusi', 'selesai', 'layak', 'arti', 'tuang', 'tri', 'dharma', 'guru', 'peran', 'fungsimahasiswa', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesiaharisumpahpemuda', 'harisumpahpemuda']",612,0,2022-10-28,10:33:01,1.9547719432732849
Carousel,"['prestasi', 'bidang', 'mekanik', 'hasil', 'bawa', 'mahasiswa', 'teknik', 'mekatronika', 'pens', 'tim', 'nama', 'artaka', 'helat', 'universitas', 'sebelas', 'maret', 'final', 'mechanical', 'festival', 'langsung', 'tim', 'artaka', 'sabet', 'juara', 'tingkat', 'nasional', 'kategori', 'design', 'innovation', 'awarding', 'langsung', 'daring', 'tim', 'hasil', 'selesai', 'misi', 'maksimal', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",1334,12,2022-10-28,10:11:38,4.299220646480133
Carousel,"['kompetisi', 'tingkat', 'provinsi', 'royal', 'sport', 'event', 'delegasi', 'pens', 'menang', 'rabu', 'giat', 'delapan', 'cabang', 'lomba', 'langsung', 'royal', 'plaza', 'delapan', 'atlet', 'taekwondo', 'kampus', 'tradisi', 'juara', 'sukses', 'bawa', 'pulang', 'harga', 'ajang', 'kompetisi', 'enam', 'medali', 'perak', 'medali', 'emas', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",925,4,2022-10-27,17:11:19,2.967292704740003
Image,"['selamat', 'listrik', 'nasional', 'oktober', 'mari', 'manfaat', 'energi', 'listrik', 'bijak', 'efisien', 'moga', 'listrik', 'pelosok', 'negeri', 'kembang', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'harilistriknasional']",279,0,2022-10-27,11:27:14,0.8911460329628209
Image,"['serikat', 'bangsa', 'bangsa', 'pbb', 'oktober', 'lapis', 'masyarakat', 'kena', 'tuju', 'pbb', 'cakup', 'global', 'jaga', 'damai', 'cegah', 'konflik', 'bantu', 'manusia', 'kontribusi', 'capa', 'tuju', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'haripbb']",247,0,2022-10-24,10:08:20,0.788935735275329
Image,"['pens', 'international', 'cooperation', 'office', 'webinar', 'study', 'in', 'uni', 'arab', 'emirates', 'under', 'graduates', 'post', 'graduate', 'study', 'speaker', 'iwan', 'syarif', 'phd', 'ketua', 'kui', 'pens', 'topik', 'beasiswa', 'studi', 'student', 'exchange', 'negeri', 'prof', 'had', 'susanto', 'khalifa', 'university', 'uni', 'arab', 'emirates', 'topik', 'study', 'in', 'uni', 'arab', 'emirates', 'sabtu', 'oktober', 'wib', 'bitlypensstudyuae', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'study', 'uniarabemirates']",190,0,2022-10-22,07:16:58,0.6068736425194838
Video,"['penstv', 'wisuda', 'hasil', 'gelar', 'luring', 'pens', 'kukuh', 'wisudawan', 'politeknik', 'elektronika', 'negeri', 'pens', 'resmi', 'helat', 'sidang', 'buka', 'senat', 'rangka', 'wisuda', 'giat', 'langsung', 'sabtu', 'minggu', 'ruang', 'auditorium', 'lantai', 'gedung', 'pascasarjana', 'pens', 'terap', 'protokol', 'sehat', 'wisuda', 'kali', 'hasil', 'orang', 'tua', 'wali', 'mahasiswa', 'wisuda', 'kendala', 'pandemi', 'covid', 'kukuh', 'wisudawan', 'jenjang', 'magister', 'terap', 'sarjana', 'terap', 'program', 'diploma', 'siar', 'live', 'akun', 'youtube', 'pens', 'tv', 'saksi', 'lengkap', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia', 'gamejampens']",327,0,2022-10-20,14:36:06,1.044461479494059
Carousel,"['lamongan', 'departemen', 'teknologi', 'multimedia', 'kreatif', 'dtmk', 'politenik', 'elektronika', 'negeri', 'pens', 'dinas', 'pariwisata', 'budaya', 'kabupaten', 'lamongan', 'disparbud', 'kab', 'lamongan', 'selenggara', 'abdi', 'masyarakat', 'mas', 'rabu', 'giat', 'rupa', 'inisiasi', 'pens', 'produk', 'inovasi', 'masyarakat', 'luas', 'video', 'cinematic', 'media', 'promosi', 'daerah', 'wisata', 'kab', 'lamongan', 'rangkai', 'giat', 'disparbud', 'kab', 'lamongan', 'hadir', 'kholid', 'fathoni', 'skom', 'mt', 'kepala', 'departemen', 'teknologi', 'multimedia', 'kreatif', 'kadep', 'dtmk', 'dr', 'muhammad', 'agus', 'zainudin', 'st', 'mt', 'ketua', 'program', 'studi', 'kaprodi', 'd', 'teknologi', 'multimedia', 'broadcasting', 'darmawan', 'aditama', 'skom', 'mt', 'rupa', 'kaprodi', 'pens', 'psdku', 'lamongan', 'wakil', 'dosen', 'mahasiswa', 'pens', 'giat', 'penandatanganan', 'berita', 'acara', 'serah', 'terima', 'upa', 'video', 'cinematic', 'pantai', 'joko', 'mursodo', 'pens', 'disparbud', 'kab', 'lamongan', 'bentuk', 'promosi', 'kenal', 'destinasi', 'wisata', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",393,0,2022-10-20,12:24:51,1.2552702184745113
Carousel,"['inkubator', 'bisnis', 'pens', 'pens', 'sky', 'venture', 'helat', 'business', 'matching', 'bentuk', 'upaya', 'kembang', 'bisnis', 'startup', 'naung', 'kenal', 'tenant', 'calon', 'investor', 'giat', 'sukses', 'selenggara', 'rabu', 'gedung', 'dyandra', 'convention', 'center', 'giat', 'tema', 'sincerely', 'build', 'business', 'through', 'mutual', 'benefit', 'collaboration', 'and', 'investment', 'tenant', 'bina', 'pens', 'sky', 'venture', 'industri', 'wakil', 'dinas', 'hubung', 'kota', 'inkubator', 'bisnis', 'guru', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",689,3,2022-10-20,09:46:39,2.2102976874920146
Carousel,"['mahasiswa', 'sidang', 'buka', 'senat', 'wisuda', 'pens', 'sabtu', 'minggu', 'arasy', 'dafa', 'sulistya', 'kurniawan', 'mahasiswa', 'program', 'studi', 'd', 'teknik', 'telekomunikasi', 'salah', 'mahasiswa', 'kukuh', 'wisudawan', 'pens', 'arasy', 'sukses', 'salah', 'wisudawan', 'lulus', 'puji', 'predikat', 'cumlaude', 'sukses', 'raih', 'rupa', 'hasil', 'usaha', 'kerja', 'keras', 'laku', 'konsisten', 'wujud', 'impi', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'vokasikuatmenguatkanindonesia']",1750,52,2022-10-17,20:28:57,5.755717388526894
